 36249) ev: 120229_223236; st:  39;2012  60 22 32 36.2 36.44 140.71  57.9   0.16E+18  1.2   0.10E+18 1.270 -0.008 -1.260 0.207 0.823 -0.383 197 29  92  15 61  89
 36263) ev: 120303_122001; st:  39;2012  63 12 20  1.6 -22.33 170.22  24.1   0.95E+19  4.8   0.10E+20 0.004 -0.358 0.353 0.194 -0.026 0.863 349 79 -176 258 87  -11
 36267) ev: 120304_033109; st:  39;2012  64  3 31  9.8 40.07  24.01  12.0   0.11E+18  1.1   0.10E+18 -1.040 0.763 0.278 -0.017 -0.143 -0.507 115 44 -101 309 47  -80
 36270) ev: 120304_124908; st:  39;2012  64 12 49  8.7 -21.77 169.64  28.3   0.58E+18  1.9   0.10E+18 4.570 -1.240 -3.330 0.981 -2.920 2.690 315 30  73 155 61 100
 36276) ev: 120305_065037; st:  39;2012  65  6 50 37.3 34.96  44.14  15.0   0.71E+17  0.9   0.10E+17 -0.303 3.210 -2.910 0.478 0.733 6.310 103 83   2  13 88 173
 36278) ev: 120305_074612; st:  39;2012  65  7 46 12.0 -28.19  -63.27 565.1   0.19E+19  2.8   0.10E+19 -1.480 1.050 0.424 -1.120 0.551 -0.534 302 24  -86 118 66  -92
 36281) ev: 120305_230629; st:  39;2012  65 23  6 29.4 12.45 123.64  18.5   0.25E+18  1.4   0.10E+18 -0.192 2.420 -2.230 -0.676 -0.231 -0.475 321 75   3 230 87 165
 36283) ev: 120306_025244; st:  39;2012  66  2 52 44.3  8.58  93.88  12.8   0.13E+18  1.2   0.10E+18 -0.967 -0.445 1.410 0.160 -0.455 0.286 209 39  -59 351 57 -113
 36289) ev: 120307_120047; st:  39;2012  67 12  0 47.7  -2.63 138.98  37.8   0.40E+18  1.7   0.10E+18 3.290 -3.090 -0.199 -1.570 1.490 1.120  96 31  67 302 61 103
 36298) ev: 120308_225011; st:  39;2012  68 22 50 11.1 39.49  81.47  44.4   0.75E+18  2.1   0.10E+18 5.880 -6.710 0.833 -1.950 -2.310 2.730 132 46 128 264 55  58
 36300) ev: 120309_071000; st:  39;2012  69  7 10  0.4 -19.06 169.60  12.0   0.11E+20  5.1   0.10E+20 -1.050 0.394 0.653 -0.016 -0.097 -0.631 136 43  -97 325 47  -84
 36309) ev: 120311_181110; st:  39;2012  71 18 11 10.2  2.99  65.09  12.0   0.13E+18  1.2   0.10E+18 -1.190 0.994 0.195 0.499 -0.092 -0.539 124 35  -79 290 56  -97
 36315) ev: 120312_060641; st:  39;2012  72  6  6 41.9 36.88  73.24  22.0   0.43E+18  1.7   0.10E+18 -2.510 -2.220 4.730 1.370 -0.678 -0.351 212 53  -35 324 63 -137
 36317) ev: 120312_123249; st:  39;2012  72 12 32 49.6 45.09 147.87 124.9   0.30E+18  1.5   0.10E+18 0.221 0.969 -1.190 -1.160 -2.630 0.094 310 18  13 207 86 107
 36325) ev: 120314_090842; st:  39;2012  74  9  8 42.8 40.88 144.93  13.0   0.33E+20  7.3   0.10E+20 -3.500 3.110 0.384 -0.044 0.566 -0.127 265 45 -101 101 46  -79
 36326) ev: 120314_104928; st:  39;2012  74 10 49 28.3 40.91 144.90  19.0   0.18E+19  2.8   0.10E+19 -1.900 0.501 1.400 0.560 -0.156 0.523  11 45 -110 219 48  -71
 36327) ev: 120314_120508; st:  39;2012  74 12  5  8.6 35.83 140.89  22.7   0.12E+19  2.4   0.10E+19 -1.170 0.204 0.970 0.457 0.036 0.227   0 43 -114 212 52  -69
 36328) ev: 120314_211317; st:  39;2012  74 21 13 17.0  -5.98 151.00  47.8   0.23E+19  3.0   0.10E+19 2.010 -2.210 0.203 0.704 -0.271 -0.464 247 38  71  91 54 104
 36331) ev: 120315_192020; st:  39;2012  75 19 20 20.1 35.86 139.52 101.5   0.23E+18  1.4   0.10E+18 1.570 0.196 -1.770 -1.150 0.761 0.655 187 35 132 320 65  65
 36334) ev: 120316_075804; st:  39;2012  76  7 58  4.6  9.97 125.56  20.7   0.68E+18  2.0   0.10E+18 -5.720 6.000 -0.281 0.380 0.560 3.880  70 43  -82 239 48  -97
 36342) ev: 120317_151624; st:  39;2012  77 15 16 24.0  3.72  63.45  12.0   0.63E+17  0.9   0.10E+17 -5.880 4.070 1.800 2.630 -1.060 -2.260 125 32  -83 298 58  -94
 36343) ev: 120317_154918; st:  39;2012  77 15 49 18.4  3.71  63.41  12.0   0.12E+18  1.1   0.10E+18 -1.090 0.852 0.240 0.507 0.019 -0.487 131 35  -70 287 57 -104
 36344) ev: 120317_170057; st:  39;2012  77 17  0 57.8  3.73  63.40  12.0   0.23E+18  1.4   0.10E+18 -2.060 1.550 0.504 0.947 0.012 -0.969 133 36  -70 289 57 -104
 36350) ev: 120319_234638; st:  39;2012  79 23 46 38.6 -14.61 -175.42  19.4   0.55E+18  1.9   0.10E+18 -0.302 0.032 0.271 -0.260 1.280 5.380  89 76   -3 180 87 -166
 36352) ev: 120320_175622; st:  39;2012  80 17 56 22.0  -3.92 140.31  59.2   0.30E+19  3.3   0.10E+19 -1.300 0.628 0.676 -1.890 1.940 -0.710 316 13  -90 136 77  -90
